timestamp_ms,value
2588,0
2591,10
2591,20
2592,30
2594,40
2595,50
2596,60
2597,70
2600,80
2600,90
2600,100
2601,110
2603,120
2605,130
2605,140
2605,150
2608,160
2608,170
2610,180
2610,190
2610,200
2613,210
2613,220
2685,230
2685,240
2685,250
2685,260
2685,270
2685,280
2685,290
2685,300
2685,310
2685,320
2686,330
2686,340
2686,350
2686,360
2686,370
2686,380
2686,390
2686,400
2686,410
2686,420
2686,430
2686,440
2686,450
2686,460
2686,470
2686,480
2686,490
2686,500
2686,510
2686,520
2687,530
2687,540
2687,550
2687,560
2687,570
2687,580
2687,590
2687,600
2687,610
2687,620
2687,630
2687,640
2687,650
2687,660
2687,670
2688,680
2688,690
2688,700
2688,710
2688,720
2688,730
2688,740
2688,750
2688,760
2688,770
2688,780
2688,790
2688,800
2688,810
2688,820
2688,830
2688,840
2688,850
2688,860
2688,870
2688,880
2688,890
2688,900
2688,910
2689,920
2689,930
2689,940
2689,950
2689,960
2689,970
2689,980
2689,990
2689,1000
3022,1010
3022,1020
3022,1030
3022,1040
3022,1050
3023,1060
3023,1070
3023,1080
3023,1090
3023,1100
3023,1110
3023,1120
3023,1130
3027,1140
3027,1150
3027,1160
3027,1170
3027,1180
3027,1190
3027,1200
3027,1210
3027,1220
3027,1230
3027,1240
3027,1250
3094,1260
3094,1270
3094,1280
3094,1290
3095,1300
3095,1310
3095,1320
3105,1330
3105,1340
3105,1350
3105,1360
3105,1370
3105,1380
3105,1390
3105,1400
3105,1410
3105,1420
3105,1430
3105,1440
3105,1450
3106,1460
3106,1470
3106,1480
3106,1490
3106,1500
3106,1510
3106,1520
3106,1530
3106,1540
3106,1550
3106,1560
3106,1570
3106,1580
3106,1590
3106,1600
3106,1610
3106,1620
3106,1630
3106,1640
3106,1650
3106,1660
3106,1670
3107,1680
3107,1690
3107,1700
3107,1710
3107,1720
3107,1730
3107,1740
3107,1750
3107,1760
3107,1770
3107,1780
3113,1790
3113,1800
3113,1810
3113,1820
3114,1830
3114,1840
3114,1850
3114,1860
3114,1870
3114,1880
3114,1890
3114,1900
3114,1910
3114,1920
3114,1930
3114,1940
3114,1950
3114,1960
3114,1970
3114,1980
3114,1990
3114,2000
3334,2010
3334,2020
3334,2030
3334,2040
3334,2050
3334,2060
3334,2070
3334,2080
3334,2090
3334,2100
3335,2110
3335,2120
3335,2130
3335,2140
3335,2150
3335,2160
3335,2170
3335,2180
3335,2190
3335,2200
3335,2210
3335,2220
3335,2230
3335,2240
3335,2250
3335,2260
3335,2270
3343,2280
3343,2290
3343,2300
3343,2310
3346,2320
3346,2330
3346,2340
3364,2350
3399,2360
3401,2370
3401,2380
3401,2390
3401,2400
3401,2410
3401,2420
3401,2430
3401,2440
3401,2450
3401,2460
3401,2470
3401,2480
3401,2490
3401,2500
3401,2510
3402,2520
3402,2530
3402,2540
3402,2550
3402,2560
3402,2570
3402,2580
3402,2590
3402,2600
3402,2610
3402,2620
3402,2630
3402,2640
3402,2650
3402,2660
3402,2670
3402,2680
3402,2690
3402,2700
3403,2710
3403,2720
3403,2730
3403,2740
3403,2750
3403,2760
3403,2770
3404,2780
3404,2790
3404,2800
3404,2810
3404,2820
3404,2830
3404,2840
3404,2850
3404,2860
3407,2870
3407,2880
3407,2890
3407,2900
3407,2910
3407,2920
3413,2930
3413,2940
3413,2950
3413,2960
3413,2970
3413,2980
3413,2990
3413,3000
3656,3010
3656,3020
3656,3030
3656,3040
3656,3050
3656,3060
3661,3070
3661,3080
3661,3090
3661,3100
3661,3110
3661,3120
3662,3130
3662,3140
3662,3150
3662,3160
3662,3170
3662,3180
3662,3190
3662,3200
3662,3210
3662,3220
3662,3230
3662,3240
3662,3250
3662,3260
3662,3270
3662,3280
3662,3290
3662,3300
3662,3310
3662,3320
3662,3330
3663,3340
3663,3350
3663,3360
3663,3370
3663,3380
3677,3390
3707,3400
3707,3410
3708,3420
3708,3430
3708,3440
3708,3450
3708,3460
3708,3470
3708,3480
3708,3490
3712,3500
3712,3510
3712,3520
3712,3530
3712,3540
3712,3550
3712,3560
3712,3570
3712,3580
3712,3590
3712,3600
3712,3610
3714,3620
3715,3630
3715,3640
3715,3650
3715,3660
3715,3670
3715,3680
3715,3690
3715,3700
3720,3710
3720,3720
3721,3730
3721,3740
3721,3750
3721,3760
3721,3770
3721,3780
3721,3790
3721,3800
3721,3810
3721,3820
3721,3830
3721,3840
3722,3850
3723,3860
3723,3870
3723,3880
3723,3890
3723,3900
3724,3910
3724,3920
3724,3930
3724,3940
3724,3950
3725,3960
3725,3970
3725,3980
3725,3990
3725,4000
3937,4010
3937,4020
3937,4030
3938,4040
3938,4050
3938,4060
3938,4070
3938,4080
3938,4090
3938,4100
3938,4110
3938,4120
3938,4130
3938,4140
3938,4150
3938,4160
3938,4170
3938,4180
3938,4190
3938,4200
3938,4210
3938,4220
3938,4230
3938,4240
3938,4250
3939,4260
3939,4270
3939,4280
3939,4290
3939,4300
3939,4310
3939,4320
3939,4330
3939,4340
3940,4350
3940,4360
3940,4370
3943,4380
3943,4390
3943,4400
3943,4410
3943,4420
3944,4430
3944,4440
3944,4450
3944,4460
3944,4470
3944,4480
3944,4490
3945,4500
3947,4510
3947,4520
3948,4530
3950,4540
3951,4550
3957,4560
3957,4570
3958,4580
3959,4590
3959,4600
3960,4610
3964,4620
3969,4630
3969,4640
3980,4650
3982,4660
3982,4670
3984,4680
3984,4690
3984,4700
3985,4710
3985,4720
3986,4730
3986,4740
3986,4750
3986,4760
3987,4770
3987,4780
3989,4790
3989,4800
